periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Total under five Diarrhoea cases reported
201911,Nov-19,201911,,uyOrcHZBpW0,Garissa County,KE_County_7,,3016
201911,Nov-19,201911,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1540
201911,Nov-19,201911,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1117
201911,Nov-19,201911,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3882
201911,Nov-19,201911,,BjC1xL40gHo,Kakamega County,KE_County_37,,2949
201911,Nov-19,201911,,ihZsJ8alvtb,Kericho County,KE_County_35,,1734
201911,Nov-19,201911,,qKzosKQPl6G,Kiambu County,KE_County_22,,5854
201911,Nov-19,201911,,nrI2khZx3d0,Kilifi County,KE_County_3,,3563
201911,Nov-19,201911,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2241
201911,Nov-19,201911,,sPkRcDvhGWA,Kisii County,KE_County_45,,1523
201911,Nov-19,201911,,tAbBVBbueqD,Kisumu County,KE_County_42,,1733
201911,Nov-19,201911,,j8o6iO4Njsi,Kitui County,KE_County_15,,3938
201911,Nov-19,201911,,N7YETT3A9r1,Kwale County,KE_County_2,,2422
201911,Nov-19,201911,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1431
201911,Nov-19,201911,,NjWSbQTwys4,Lamu County,KE_County_5,,887
201911,Nov-19,201911,,yhCUgGcCcOo,Machakos County,KE_County_16,,4661
201911,Nov-19,201911,,BoDytkJQ4Qi,Makueni County,KE_County_17,,3228
201911,Nov-19,201911,,R6f9znhg37c,Mandera County,KE_County_9,,7514
201911,Nov-19,201911,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2608
201911,Nov-19,201911,,Y52XNJ50hYb,Meru County,KE_County_12,,3000
201911,Nov-19,201911,,fVra3Pwta0Q,Migori County,KE_County_44,,1654
201911,Nov-19,201911,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2569
201911,Nov-19,201911,,ahwTMNAJvrL,Muranga County,KE_County_21,,1839
201911,Nov-19,201911,,jkG3zaihdSs,Nairobi County,KE_County_47,,7498
201911,Nov-19,201911,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4564
201911,Nov-19,201911,,t0J75eHKxz5,Nandi County,KE_County_29,,2095
201911,Nov-19,201911,,kqJ83J2D72s,Narok County,KE_County_33,,1895
201911,Nov-19,201911,,uepLTG8wGWJ,Nyamira County,KE_County_46,,767
201911,Nov-19,201911,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1025
201911,Nov-19,201911,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1282
201911,Nov-19,201911,,o36zCRjSd4G,Samburu County,KE_County_25,,2392
201911,Nov-19,201911,,u4t9H8XyU9P,Siaya County,KE_County_41,,2089
201911,Nov-19,201911,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,707
201911,Nov-19,201911,,JsH2bnvNt2d,Tana River County,KE_County_4,,1235
201911,Nov-19,201911,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,977
201911,Nov-19,201911,,mThvosEflAU,Trans Nzoia County,KE_County_26,,937
201911,Nov-19,201911,,kphDeKClFch,Turkana County,KE_County_23,,6316
201911,Nov-19,201911,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2090
201911,Nov-19,201911,,sANMZ3lpqGs,Vihiga County,KE_County_38,,554
201911,Nov-19,201911,,CeLsrJOH0g9,Wajir County,KE_County_8,,5083
201911,Nov-19,201911,,XWALbfAPa6n,West Pokot County,KE_County_24,,3091
201912,Dec-19,201912,,vvOK1BxTbet,Baringo County,KE_County_30,,1506
201912,Dec-19,201912,,HMNARUV2CW4,Bomet County,KE_County_36,,2040
201912,Dec-19,201912,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2033
201912,Dec-19,201912,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1808
201912,Dec-19,201912,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1473
201912,Dec-19,201912,,PFu8alU2KWG,Embu County,KE_County_14,,845
201912,Dec-19,201912,,uyOrcHZBpW0,Garissa County,KE_County_7,,3057
201912,Dec-19,201912,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1359
201912,Dec-19,201912,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1422
201912,Dec-19,201912,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5305
201912,Dec-19,201912,,BjC1xL40gHo,Kakamega County,KE_County_37,,3067
201912,Dec-19,201912,,ihZsJ8alvtb,Kericho County,KE_County_35,,1559
201912,Dec-19,201912,,qKzosKQPl6G,Kiambu County,KE_County_22,,4748
201912,Dec-19,201912,,nrI2khZx3d0,Kilifi County,KE_County_3,,3687
201912,Dec-19,201912,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2580
201912,Dec-19,201912,,sPkRcDvhGWA,Kisii County,KE_County_45,,1478
201912,Dec-19,201912,,tAbBVBbueqD,Kisumu County,KE_County_42,,1625
201912,Dec-19,201912,,j8o6iO4Njsi,Kitui County,KE_County_15,,3482
201912,Dec-19,201912,,N7YETT3A9r1,Kwale County,KE_County_2,,2334
201912,Dec-19,201912,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1482
201912,Dec-19,201912,,NjWSbQTwys4,Lamu County,KE_County_5,,551
201912,Dec-19,201912,,yhCUgGcCcOo,Machakos County,KE_County_16,,4785
201912,Dec-19,201912,,BoDytkJQ4Qi,Makueni County,KE_County_17,,3117
201912,Dec-19,201912,,R6f9znhg37c,Mandera County,KE_County_9,,7040
201912,Dec-19,201912,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2053
201912,Dec-19,201912,,Y52XNJ50hYb,Meru County,KE_County_12,,2837
201912,Dec-19,201912,,fVra3Pwta0Q,Migori County,KE_County_44,,1466
201912,Dec-19,201912,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2242
201912,Dec-19,201912,,ahwTMNAJvrL,Muranga County,KE_County_21,,1621
201912,Dec-19,201912,,jkG3zaihdSs,Nairobi County,KE_County_47,,8218
201912,Dec-19,201912,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4200
201912,Dec-19,201912,,t0J75eHKxz5,Nandi County,KE_County_29,,1773
201912,Dec-19,201912,,kqJ83J2D72s,Narok County,KE_County_33,,1565
201912,Dec-19,201912,,uepLTG8wGWJ,Nyamira County,KE_County_46,,710
201912,Dec-19,201912,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1019
201912,Dec-19,201912,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1424
201912,Dec-19,201912,,o36zCRjSd4G,Samburu County,KE_County_25,,2068
201912,Dec-19,201912,,u4t9H8XyU9P,Siaya County,KE_County_41,,1478
201912,Dec-19,201912,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,845
201912,Dec-19,201912,,JsH2bnvNt2d,Tana River County,KE_County_4,,1343
201912,Dec-19,201912,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,988
201912,Dec-19,201912,,mThvosEflAU,Trans Nzoia County,KE_County_26,,987
201912,Dec-19,201912,,kphDeKClFch,Turkana County,KE_County_23,,4800
201912,Dec-19,201912,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2201
201912,Dec-19,201912,,sANMZ3lpqGs,Vihiga County,KE_County_38,,578
201912,Dec-19,201912,,CeLsrJOH0g9,Wajir County,KE_County_8,,4007
201912,Dec-19,201912,,XWALbfAPa6n,West Pokot County,KE_County_24,,2828
201801,Jan-18,201801,,vvOK1BxTbet,Baringo County,KE_County_30,,2479
201801,Jan-18,201801,,HMNARUV2CW4,Bomet County,KE_County_36,,3818
201801,Jan-18,201801,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2489
201801,Jan-18,201801,,Tvf1zgVZ0K4,Busia County,KE_County_40,,3282
201801,Jan-18,201801,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2522
201801,Jan-18,201801,,PFu8alU2KWG,Embu County,KE_County_14,,1280
201801,Jan-18,201801,,uyOrcHZBpW0,Garissa County,KE_County_7,,2356
201801,Jan-18,201801,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2730
201801,Jan-18,201801,,bzOfj0iwfDH,Isiolo County,KE_County_11,,907
201801,Jan-18,201801,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5661
201801,Jan-18,201801,,BjC1xL40gHo,Kakamega County,KE_County_37,,4419
201801,Jan-18,201801,,ihZsJ8alvtb,Kericho County,KE_County_35,,4462
201801,Jan-18,201801,,qKzosKQPl6G,Kiambu County,KE_County_22,,5661
201801,Jan-18,201801,,nrI2khZx3d0,Kilifi County,KE_County_3,,3652
201801,Jan-18,201801,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2072
201801,Jan-18,201801,,sPkRcDvhGWA,Kisii County,KE_County_45,,1833
201801,Jan-18,201801,,tAbBVBbueqD,Kisumu County,KE_County_42,,3414
201801,Jan-18,201801,,j8o6iO4Njsi,Kitui County,KE_County_15,,3681
201801,Jan-18,201801,,N7YETT3A9r1,Kwale County,KE_County_2,,3140
201801,Jan-18,201801,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2292
201801,Jan-18,201801,,NjWSbQTwys4,Lamu County,KE_County_5,,822
201801,Jan-18,201801,,yhCUgGcCcOo,Machakos County,KE_County_16,,4147
201801,Jan-18,201801,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2954
201801,Jan-18,201801,,R6f9znhg37c,Mandera County,KE_County_9,,4020
201801,Jan-18,201801,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2122
201801,Jan-18,201801,,Y52XNJ50hYb,Meru County,KE_County_12,,3572
201801,Jan-18,201801,,fVra3Pwta0Q,Migori County,KE_County_44,,2553
201801,Jan-18,201801,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2876
201801,Jan-18,201801,,ahwTMNAJvrL,Muranga County,KE_County_21,,2516
201801,Jan-18,201801,,jkG3zaihdSs,Nairobi County,KE_County_47,,12483
201801,Jan-18,201801,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6770
201801,Jan-18,201801,,t0J75eHKxz5,Nandi County,KE_County_29,,2795
201801,Jan-18,201801,,kqJ83J2D72s,Narok County,KE_County_33,,3082
201801,Jan-18,201801,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1188
201801,Jan-18,201801,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1403
201801,Jan-18,201801,,ptWVfaCIdVx,Nyeri County,KE_County_19,,2136
201801,Jan-18,201801,,o36zCRjSd4G,Samburu County,KE_County_25,,1557
201801,Jan-18,201801,,u4t9H8XyU9P,Siaya County,KE_County_41,,2618
201801,Jan-18,201801,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1501
201801,Jan-18,201801,,JsH2bnvNt2d,Tana River County,KE_County_4,,1950
201801,Jan-18,201801,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1103
201801,Jan-18,201801,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2437
201801,Jan-18,201801,,kphDeKClFch,Turkana County,KE_County_23,,3451
201801,Jan-18,201801,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3921
201801,Jan-18,201801,,sANMZ3lpqGs,Vihiga County,KE_County_38,,1091
201801,Jan-18,201801,,CeLsrJOH0g9,Wajir County,KE_County_8,,2690
201801,Jan-18,201801,,XWALbfAPa6n,West Pokot County,KE_County_24,,5315
201802,Feb-18,201802,,vvOK1BxTbet,Baringo County,KE_County_30,,2119
201802,Feb-18,201802,,HMNARUV2CW4,Bomet County,KE_County_36,,3494
201802,Feb-18,201802,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3509
201802,Feb-18,201802,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2358
201802,Feb-18,201802,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2355
201802,Feb-18,201802,,PFu8alU2KWG,Embu County,KE_County_14,,1026
201802,Feb-18,201802,,uyOrcHZBpW0,Garissa County,KE_County_7,,2583
201802,Feb-18,201802,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2724
201802,Feb-18,201802,,bzOfj0iwfDH,Isiolo County,KE_County_11,,784
201802,Feb-18,201802,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5395
201802,Feb-18,201802,,BjC1xL40gHo,Kakamega County,KE_County_37,,3944
201802,Feb-18,201802,,ihZsJ8alvtb,Kericho County,KE_County_35,,3771
201802,Feb-18,201802,,qKzosKQPl6G,Kiambu County,KE_County_22,,6024
201802,Feb-18,201802,,nrI2khZx3d0,Kilifi County,KE_County_3,,3785
201802,Feb-18,201802,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1803
201802,Feb-18,201802,,sPkRcDvhGWA,Kisii County,KE_County_45,,2111
201802,Feb-18,201802,,tAbBVBbueqD,Kisumu County,KE_County_42,,3078
201802,Feb-18,201802,,j8o6iO4Njsi,Kitui County,KE_County_15,,2808
201802,Feb-18,201802,,N7YETT3A9r1,Kwale County,KE_County_2,,2750
201802,Feb-18,201802,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2163
201802,Feb-18,201802,,NjWSbQTwys4,Lamu County,KE_County_5,,673
201802,Feb-18,201802,,yhCUgGcCcOo,Machakos County,KE_County_16,,3811
201802,Feb-18,201802,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2274
201802,Feb-18,201802,,R6f9znhg37c,Mandera County,KE_County_9,,2825
201802,Feb-18,201802,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1761
201802,Feb-18,201802,,Y52XNJ50hYb,Meru County,KE_County_12,,3122
201802,Feb-18,201802,,fVra3Pwta0Q,Migori County,KE_County_44,,3147
201802,Feb-18,201802,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2932
201802,Feb-18,201802,,ahwTMNAJvrL,Muranga County,KE_County_21,,3071
201802,Feb-18,201802,,jkG3zaihdSs,Nairobi County,KE_County_47,,14907
201802,Feb-18,201802,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5953
201802,Feb-18,201802,,t0J75eHKxz5,Nandi County,KE_County_29,,2716
201802,Feb-18,201802,,kqJ83J2D72s,Narok County,KE_County_33,,2573
201802,Feb-18,201802,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1307
201802,Feb-18,201802,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1684
201802,Feb-18,201802,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1962
201802,Feb-18,201802,,o36zCRjSd4G,Samburu County,KE_County_25,,1221
201802,Feb-18,201802,,u4t9H8XyU9P,Siaya County,KE_County_41,,2125
201802,Feb-18,201802,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,930
201802,Feb-18,201802,,JsH2bnvNt2d,Tana River County,KE_County_4,,1584
201802,Feb-18,201802,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,684
201802,Feb-18,201802,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2444
201802,Feb-18,201802,,kphDeKClFch,Turkana County,KE_County_23,,4377
201802,Feb-18,201802,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3792
201802,Feb-18,201802,,sANMZ3lpqGs,Vihiga County,KE_County_38,,851
201802,Feb-18,201802,,CeLsrJOH0g9,Wajir County,KE_County_8,,2337
201802,Feb-18,201802,,XWALbfAPa6n,West Pokot County,KE_County_24,,3803
201803,Mar-18,201803,,vvOK1BxTbet,Baringo County,KE_County_30,,2342
201803,Mar-18,201803,,HMNARUV2CW4,Bomet County,KE_County_36,,2698
201803,Mar-18,201803,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3416
201803,Mar-18,201803,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2200
201803,Mar-18,201803,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2011
201803,Mar-18,201803,,PFu8alU2KWG,Embu County,KE_County_14,,1023
201803,Mar-18,201803,,uyOrcHZBpW0,Garissa County,KE_County_7,,3944
201803,Mar-18,201803,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1939
201803,Mar-18,201803,,bzOfj0iwfDH,Isiolo County,KE_County_11,,909
201803,Mar-18,201803,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4839
201803,Mar-18,201803,,BjC1xL40gHo,Kakamega County,KE_County_37,,3400
201803,Mar-18,201803,,ihZsJ8alvtb,Kericho County,KE_County_35,,2744
201803,Mar-18,201803,,qKzosKQPl6G,Kiambu County,KE_County_22,,5070
201803,Mar-18,201803,,nrI2khZx3d0,Kilifi County,KE_County_3,,4661
201803,Mar-18,201803,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1668
201803,Mar-18,201803,,sPkRcDvhGWA,Kisii County,KE_County_45,,4182
201803,Mar-18,201803,,tAbBVBbueqD,Kisumu County,KE_County_42,,2427
201803,Mar-18,201803,,j8o6iO4Njsi,Kitui County,KE_County_15,,2767
201803,Mar-18,201803,,N7YETT3A9r1,Kwale County,KE_County_2,,2849
201803,Mar-18,201803,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1733
201803,Mar-18,201803,,NjWSbQTwys4,Lamu County,KE_County_5,,660
201803,Mar-18,201803,,yhCUgGcCcOo,Machakos County,KE_County_16,,3672
201803,Mar-18,201803,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2316
201803,Mar-18,201803,,R6f9znhg37c,Mandera County,KE_County_9,,4494
201803,Mar-18,201803,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2624
201803,Mar-18,201803,,Y52XNJ50hYb,Meru County,KE_County_12,,2167
201803,Mar-18,201803,,fVra3Pwta0Q,Migori County,KE_County_44,,2316
201803,Mar-18,201803,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3258
201803,Mar-18,201803,,ahwTMNAJvrL,Muranga County,KE_County_21,,2192
201803,Mar-18,201803,,jkG3zaihdSs,Nairobi County,KE_County_47,,11394
201803,Mar-18,201803,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4694
201803,Mar-18,201803,,t0J75eHKxz5,Nandi County,KE_County_29,,2453
201803,Mar-18,201803,,kqJ83J2D72s,Narok County,KE_County_33,,2214
201803,Mar-18,201803,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1235
201803,Mar-18,201803,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1096
201803,Mar-18,201803,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1657
201803,Mar-18,201803,,o36zCRjSd4G,Samburu County,KE_County_25,,1234
201803,Mar-18,201803,,u4t9H8XyU9P,Siaya County,KE_County_41,,1449
201803,Mar-18,201803,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,901
201803,Mar-18,201803,,JsH2bnvNt2d,Tana River County,KE_County_4,,1732
201803,Mar-18,201803,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,743
201803,Mar-18,201803,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1953
201803,Mar-18,201803,,kphDeKClFch,Turkana County,KE_County_23,,5903
201803,Mar-18,201803,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5716
201803,Mar-18,201803,,sANMZ3lpqGs,Vihiga County,KE_County_38,,612
201803,Mar-18,201803,,CeLsrJOH0g9,Wajir County,KE_County_8,,2958
201803,Mar-18,201803,,XWALbfAPa6n,West Pokot County,KE_County_24,,3643
201804,Apr-18,201804,,vvOK1BxTbet,Baringo County,KE_County_30,,1985
201804,Apr-18,201804,,HMNARUV2CW4,Bomet County,KE_County_36,,1747
201804,Apr-18,201804,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2829
201804,Apr-18,201804,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2167
201804,Apr-18,201804,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1451
201804,Apr-18,201804,,PFu8alU2KWG,Embu County,KE_County_14,,1064
201804,Apr-18,201804,,uyOrcHZBpW0,Garissa County,KE_County_7,,3938
201804,Apr-18,201804,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1274
201804,Apr-18,201804,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1154
201804,Apr-18,201804,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5311
201804,Apr-18,201804,,BjC1xL40gHo,Kakamega County,KE_County_37,,3602
201804,Apr-18,201804,,ihZsJ8alvtb,Kericho County,KE_County_35,,1860
201804,Apr-18,201804,,qKzosKQPl6G,Kiambu County,KE_County_22,,4509
201804,Apr-18,201804,,nrI2khZx3d0,Kilifi County,KE_County_3,,4853
201804,Apr-18,201804,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1596
201804,Apr-18,201804,,sPkRcDvhGWA,Kisii County,KE_County_45,,1770
201804,Apr-18,201804,,tAbBVBbueqD,Kisumu County,KE_County_42,,2367
201804,Apr-18,201804,,j8o6iO4Njsi,Kitui County,KE_County_15,,3477
201804,Apr-18,201804,,N7YETT3A9r1,Kwale County,KE_County_2,,3074
201804,Apr-18,201804,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1330
201804,Apr-18,201804,,NjWSbQTwys4,Lamu County,KE_County_5,,547
201804,Apr-18,201804,,yhCUgGcCcOo,Machakos County,KE_County_16,,3734
201804,Apr-18,201804,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2663
201804,Apr-18,201804,,R6f9znhg37c,Mandera County,KE_County_9,,5946
201804,Apr-18,201804,,Eey8fT4Im3y,Marsabit County,KE_County_10,,3057
201804,Apr-18,201804,,Y52XNJ50hYb,Meru County,KE_County_12,,2192
201804,Apr-18,201804,,fVra3Pwta0Q,Migori County,KE_County_44,,1826
201804,Apr-18,201804,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3753
201804,Apr-18,201804,,ahwTMNAJvrL,Muranga County,KE_County_21,,1645
201804,Apr-18,201804,,jkG3zaihdSs,Nairobi County,KE_County_47,,10225
201804,Apr-18,201804,,ob6SxuRcqU4,Nakuru County,KE_County_32,,3964
201804,Apr-18,201804,,t0J75eHKxz5,Nandi County,KE_County_29,,1927
201804,Apr-18,201804,,kqJ83J2D72s,Narok County,KE_County_33,,1809
201804,Apr-18,201804,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1033
201804,Apr-18,201804,,mYZacFNIB3h,Nyandarua County,KE_County_18,,859
201804,Apr-18,201804,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1362
201804,Apr-18,201804,,o36zCRjSd4G,Samburu County,KE_County_25,,904
201804,Apr-18,201804,,u4t9H8XyU9P,Siaya County,KE_County_41,,1501
201804,Apr-18,201804,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1116
201804,Apr-18,201804,,JsH2bnvNt2d,Tana River County,KE_County_4,,1358
201804,Apr-18,201804,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,640
201804,Apr-18,201804,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1577
201804,Apr-18,201804,,kphDeKClFch,Turkana County,KE_County_23,,5493
201804,Apr-18,201804,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2409
201804,Apr-18,201804,,sANMZ3lpqGs,Vihiga County,KE_County_38,,630
201804,Apr-18,201804,,CeLsrJOH0g9,Wajir County,KE_County_8,,3548
201804,Apr-18,201804,,XWALbfAPa6n,West Pokot County,KE_County_24,,2543
201805,May-18,201805,,vvOK1BxTbet,Baringo County,KE_County_30,,3385
201805,May-18,201805,,HMNARUV2CW4,Bomet County,KE_County_36,,1751
201805,May-18,201805,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2813
201805,May-18,201805,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2673
201805,May-18,201805,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1975
201805,May-18,201805,,PFu8alU2KWG,Embu County,KE_County_14,,1394
201805,May-18,201805,,uyOrcHZBpW0,Garissa County,KE_County_7,,3678
201805,May-18,201805,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2163
201805,May-18,201805,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1904
201805,May-18,201805,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5887
201805,May-18,201805,,BjC1xL40gHo,Kakamega County,KE_County_37,,4551
201805,May-18,201805,,ihZsJ8alvtb,Kericho County,KE_County_35,,1933
201805,May-18,201805,,qKzosKQPl6G,Kiambu County,KE_County_22,,5058
201805,May-18,201805,,nrI2khZx3d0,Kilifi County,KE_County_3,,6352
201805,May-18,201805,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1871
201805,May-18,201805,,sPkRcDvhGWA,Kisii County,KE_County_45,,2136
201805,May-18,201805,,tAbBVBbueqD,Kisumu County,KE_County_42,,4195
201805,May-18,201805,,j8o6iO4Njsi,Kitui County,KE_County_15,,3690
201805,May-18,201805,,N7YETT3A9r1,Kwale County,KE_County_2,,3034
201805,May-18,201805,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1988
201805,May-18,201805,,NjWSbQTwys4,Lamu County,KE_County_5,,589
201805,May-18,201805,,yhCUgGcCcOo,Machakos County,KE_County_16,,4861
201805,May-18,201805,,BoDytkJQ4Qi,Makueni County,KE_County_17,,3083
201805,May-18,201805,,R6f9znhg37c,Mandera County,KE_County_9,,10658
201805,May-18,201805,,Eey8fT4Im3y,Marsabit County,KE_County_10,,3463
201805,May-18,201805,,Y52XNJ50hYb,Meru County,KE_County_12,,2850
201805,May-18,201805,,fVra3Pwta0Q,Migori County,KE_County_44,,2091
201805,May-18,201805,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3662
201805,May-18,201805,,ahwTMNAJvrL,Muranga County,KE_County_21,,2302
201805,May-18,201805,,jkG3zaihdSs,Nairobi County,KE_County_47,,11805
201805,May-18,201805,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4938
201805,May-18,201805,,t0J75eHKxz5,Nandi County,KE_County_29,,2349
201805,May-18,201805,,kqJ83J2D72s,Narok County,KE_County_33,,2209
201805,May-18,201805,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1280
201805,May-18,201805,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1054
201805,May-18,201805,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1533
201805,May-18,201805,,o36zCRjSd4G,Samburu County,KE_County_25,,2300
201805,May-18,201805,,u4t9H8XyU9P,Siaya County,KE_County_41,,2529
201805,May-18,201805,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1095
201805,May-18,201805,,JsH2bnvNt2d,Tana River County,KE_County_4,,1882
201805,May-18,201805,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,880
201805,May-18,201805,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1937
201805,May-18,201805,,kphDeKClFch,Turkana County,KE_County_23,,5882
201805,May-18,201805,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3025
201805,May-18,201805,,sANMZ3lpqGs,Vihiga County,KE_County_38,,727
201805,May-18,201805,,CeLsrJOH0g9,Wajir County,KE_County_8,,6200
201805,May-18,201805,,XWALbfAPa6n,West Pokot County,KE_County_24,,3576
201806,Jun-18,201806,,vvOK1BxTbet,Baringo County,KE_County_30,,2694
201806,Jun-18,201806,,HMNARUV2CW4,Bomet County,KE_County_36,,2027
201806,Jun-18,201806,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2531
201806,Jun-18,201806,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1801
201806,Jun-18,201806,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1607
201806,Jun-18,201806,,PFu8alU2KWG,Embu County,KE_County_14,,1074
201806,Jun-18,201806,,uyOrcHZBpW0,Garissa County,KE_County_7,,2296
201806,Jun-18,201806,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1498
